age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,housing_num,loan_num,default_num,contact_num,education_num,age_z,balance_z,campaign_z,previous_z,duration_z,Financial_Stability,Contact_Intensity,Relationship_History,Investment_Experience,Responsiveness,Investment_Readiness,Financial_Index,Engagement_Index,Investor_Profile_Index,Behavioral_Intelligence_Score
61,management,married,tertiary,no,3371,no,no,cellular,28,sep,299,2,-1,0,unknown,yes,0,0,0,0,2,1.6593910226107491,0.571258263221122,-0.18678537458947125,-0.3632598446560345,-0.21028844451197284,0.8177867213184581,-0.508867120577647,-0.3632598446560345,2.026384816981604,-0.21028844451197284,1.3374702546801263,0.8177867213184581,-0.6703915603386355,1.3374702546801265,0.6755287229356343
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,341,3,98,3,success,yes,0,0,0,0,2,1.3236187379733593,2.8073509289499525,0.1805975947792827,0.9456951922698207,-0.0892903261269931,2.8604779432547582,-0.2325124524473652,0.9456951922698207,1.7398057162934513,-0.0892903261269931,1.2742905876446895,2.8604779432547582,0.35521792907964705,1.2742905876446897,2.2493001357663442
34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,yes,1,0,0,1,2,-0.6070718986916326,-0.46896509971845446,-0.5541683439582252,0.07305850098591721,-0.16131301564186198,-0.5892214906030324,-0.03299675060907285,0.07305850098591722,0.0919758873365714,-0.16131301564186198,0.054605175281584595,-0.5892214906030324,0.014022049791104173,0.05460517528158452,-0.2758900057120493
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,117,1,121,1,success,yes,0,0,0,0,1,-0.10341347173554775,-0.024040948952942565,-0.5541683439582252,0.07305850098591721,-0.7346136241802184,0.27397541431378597,-0.7852217887079287,0.07305850098591722,-0.3316478843236735,-0.7346136241802184,-0.754181028543448,0.2739754143137859,-0.6574269832508504,-0.7541810285434483,-0.5377360335590988
84,entrepreneur,married,secondary,no,0,no,no,telephone,30,sep,992,2,-1,0,unknown,yes,0,0,0,1,1,3.5900816592757407,-0.47392592648657167,-0.18678537458947125,-0.3632598446560345,1.7861805088401927,-0.13699865155276578,0.24335791752120894,-0.3632598446560345,2.8207222232460096,1.7861805088401927,2.4483141037617995,-0.13699865155276583,0.0010574727033192475,2.4483141037618,1.0247362644911457
26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,yes,0,0,0,0,1,-1.2786164679664123,-0.4329991056496047,-0.5541683439582252,0.07305850098591721,-0.5127837404744222,-0.09961162419619456,-0.7852217887079287,0.07305850098591722,-1.334674736732209,-0.5127837404744222,-1.5714477834908567,-0.09961162419619461,-0.6574269832508504,-1.571447783490857,-1.0985548123674431
37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,yes,0,0,0,0,3,-0.35524268521359015,-0.41532616028818714,-0.5541683439582252,0.5093768466278689,-0.38602380692825294,-0.08346722601949337,-0.7852217887079287,0.5093768466278689,1.1604026355451604,-0.38602380692825294,0.4615424425308136,-0.08346722601949343,-0.39778346662433356,0.4615424425308136,-0.04471657708447569
47,management,married,tertiary,no,288,no,no,cellular,1,oct,101,1,-1,0,unknown,yes,0,0,0,0,2,0.4841880263798845,-0.38463104466046194,-0.5541683439582252,-0.3632598446560345,-0.7807081454697344,-0.05542695550206497,-0.7852217887079287,-0.3632598446560345,1.0233579645730688,-0.7807081454697344,0.34987837964032364,-0.05542695550206502,-0.9170704998773672,0.34987837964032364,-0.3511844085131081
37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,137,1,119,1,failure,yes,1,0,0,0,2,-0.35524268521359015,-0.15550285830804852,-0.5541683439582252,0.07305850098591721,-0.6769954725683233,-0.3028708492583846,-0.7852217887079287,0.07305850098591722,0.30691021285268616,-0.6769954725683233,-0.233883588179254,-0.30287084925838464,-0.6574269832508504,-0.23388358817925411,-0.6060706391845128
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,502,1,115,3,other,yes,0,0,0,0,2,-1.1107303256477175,1.6294646231951238,-0.5541683439582252,0.9456951922698207,0.37453579434876255,1.7844679665304093,-0.7852217887079287,0.9456951922698207,-0.3378927636956582,0.37453579434876255,-0.7592693592168739,1.7844679665304093,-0.13813994999781662,-0.7592693592168741,0.5197921837201908
54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,yes,0,0,0,0,2,1.0717895244953168,-0.020010277203847335,-0.18678537458947125,0.07305850098591721,-0.5127837404744222,0.27765747003829677,-0.508867120577647,0.07305850098591722,1.5248713907773366,-0.5127837404744222,0.9288368772064218,0.2776574700382967,-0.41074804371211865,0.9288368772064218,0.3461999728184671
54,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,success,yes,0,0,0,0,2,1.0717895244953168,2.0979527011091923,-0.18678537458947125,0.07305850098591721,1.3742107248151427,2.212436135740857,-0.508867120577647,0.07305850098591722,1.5248713907773366,1.3742107248151427,0.9288368772064218,2.212436135740857,-0.41074804371211865,0.9288368772064218,1.3564027420089373
61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,yes,0,0,0,0,1,1.6593910226107491,0.4304948036757964,-0.5541683439582252,-0.3632598446560345,-0.45228468128193233,0.6891980060163116,-0.7852217887079287,-0.3632598446560345,1.1728923942891298,-0.45228468128193233,0.4717191038776648,0.6891980060163116,-0.9170704998773672,0.4717191038776648,0.09213380926258782
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown,yes,0,0,0,0,1,-0.9428441833290224,-0.42493776215141427,-0.5541683439582252,-0.3632598446560345,-0.6568291195041599,-0.092247512747173,-0.7852217887079287,-0.3632598446560345,-1.048095636044056,-0.6568291195041599,-1.3379429963630256,-0.09224751274717305,-0.9170704998773672,-1.3379429963630258,-1.1257746391193242
60,retired,married,primary,no,1588,no,no,cellular,6,oct,728,1,-1,0,unknown,yes,0,0,0,0,0,1.5754479514514015,0.018436130249061006,-0.5541683439582252,-0.3632598446560345,1.0256209075631773,0.31277861694901515,-0.7852217887079287,-0.3632598446560345,0.24775519642461694,1.0256209075631773,-0.2820831236143608,0.3127786169490151,-0.9170704998773672,-0.2820831236143609,-0.44176099582540385
44,management,married,unknown,no,282,no,no,cellular,6,oct,296,3,-1,0,unknown,yes,0,0,0,0,3,0.23235881290184213,-0.3864913546985059,0.1805975947792827,-0.3632598446560345,-0.2189311672537571,-0.05712636583645453,-0.2325124524473652,-0.3632598446560345,1.6619160617494286,-0.2189311672537571,1.2108260601893062,-0.05712636583645458,-0.4237126207999035,1.2108260601893064,0.2908317091508271
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure,yes,0,0,0,0,2,-0.69101496985098,1.2118250196542564,-0.5541683439582252,0.9456951922698207,-0.4926173874102589,1.402950346459944,-0.7852217887079287,0.9456951922698207,0.020331112164533205,-0.4926173874102589,-0.46738837530708494,1.402950346459944,-0.13813994999781662,-0.46738837530708505,0.4512190225640535
25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,290,1,114,1,failure,yes,0,0,0,0,2,-1.3625595391257597,-0.10651469397289111,-0.5541683439582252,0.07305850098591721,-0.23621661273732564,0.19863488948918034,-0.7852217887079287,0.07305850098591722,-0.5528270892117727,-0.23621661273732564,-0.9343979495627468,0.1986348894891803,-0.6574269832508504,-0.934397949562747,-0.6577274806791538
54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,yes,0,0,0,0,3,1.0717895244953168,-0.19642967914501547,-0.5541683439582252,-0.3632598446560345,-0.10657577161056164,0.1164967233270163,-0.7852217887079287,-0.3632598446560345,2.3783638134698113,-0.10657577161056164,1.4539377878240958,0.11649672332701624,-0.9170704998773672,1.453937787824096,0.23269099094391704
24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,yes,1,0,0,0,1,-1.4465026102851073,0.10184003028803153,-0.5541683439582252,1.818331883553724,-0.6481863967623757,-0.06778575300115654,-0.7852217887079287,1.818331883553724,-1.4779642870762857,-0.6481863967623757,-1.6882001770547723,-0.06778575300115659,0.3811470832552171,-1.6882001770547725,-0.5919198717589593
36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,234,2,175,2,success,yes,1,0,0,0,2,-0.4391857563729376,0.9510715626550956,-0.18678537458947125,0.5093768466278689,-0.39754743725063196,0.7079950646476961,-0.508867120577647,0.5093768466278689,0.23526543768064798,-0.39754743725063196,-0.12193466486881765,0.7079950646476961,-0.15110452708560176,-0.12193466486881775,0.2361978646306833
58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,yes,0,0,0,1,0,1.4075618091327067,-0.29874673123743284,-0.5541683439582252,0.07305850098591721,-0.6309009512788072,0.02302915493558828,-0.03299675060907285,0.07305850098591722,0.10446564608054054,-0.6309009512788072,0.06478183662843576,0.023029154935588228,0.014022049791104173,0.06478183662843569,0.04833785482649984
33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,yes,0,0,0,0,2,-0.69101496985098,0.07827610313947479,-0.18678537458947125,0.07305850098591721,0.6885547206335909,0.36744298270521397,-0.508867120577647,0.07305850098591722,0.020331112164533205,0.6885547206335909,-0.2970632552146909,0.3674429827052139,-0.41074804371211865,-0.297063255214691,-0.1555580655921574
27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,266,3,184,1,success,yes,0,0,0,0,1,-1.1946733968070649,0.5849005368334445,0.1805975947792827,0.07305850098591721,-0.30535839467159975,0.8302490637706486,-0.2325124524473652,0.07305850098591722,-1.2630299615601708,-0.30535839467159975,-1.1724213465241111,0.8302490637706486,-0.1640691041733867,-1.1724213465241113,-0.17687234412416236
60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,success,yes,0,0,0,1,1,1.5754479514514015,3.2587861648486185,-0.5541683439582252,0.07305850098591721,-0.31976293257457356,3.2728681843999685,-0.03299675060907285,0.07305850098591722,1.1012476191170917,-0.31976293257457356,0.8769602609024187,3.2728681843999685,0.014022049791104173,0.8769602609024187,2.108652081183079
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes,0,0,0,0,1,1.2396756668140116,-0.47020530641048375,0.1805975947792827,0.07305850098591721,0.4004639625741153,-0.13359983088398658,-0.2325124524473652,0.07305850098591722,0.8146685184289384,0.4004639625741153,0.5204883601526638,-0.13359983088398664,-0.1640691041733867,0.5204883601526638,0.07751723289946044
25,technician,single,secondary,no,139,no,yes,cellular,12,oct,138,1,-1,0,unknown,yes,0,1,0,0,1,-1.3625595391257597,-0.4308287439385534,-0.5541683439582252,-0.3632598446560345,-0.6741145649877285,-0.6685722287335384,-0.7852217887079287,-0.3632598446560345,-1.4063195119042473,-0.6741145649877285,-1.6298239802728145,-0.6685722287335384,-0.9170704998773672,-1.6298239802728147,-1.5573181049889029
21,student,single,secondary,no,2488,no,no,cellular,12,oct,180,1,-1,0,unknown,yes,0,0,0,0,1,-1.6983318237631497,0.29748263595565383,-0.5541683439582252,-0.3632598446560345,-0.5531164466027487,0.5676901671074552,-0.7852217887079287,-0.3632598446560345,-1.6928986125924004,-0.5531164466027487,-1.8633287674006456,0.5676901671074552,-0.9170704998773672,-1.8633287674006458,-1.0163328746663576
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,146,1,-1,0,unknown,yes,1,0,0,0,1,2.666707876522919,1.730851520268519,-0.5541683439582252,-0.3632598446560345,-0.6510673043429704,1.4203312298126707,-0.7852217887079287,-0.3632598446560345,2.0326296963535886,-0.6510673043429704,1.172233465261158,1.4203312298126707,-0.9170704998773672,1.1722334652611581,0.7873863836685053
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,-1,0,unknown,yes,0,0,0,0,2,2.163049449566834,-0.36199727253092717,-0.18678537458947125,-0.3632598446560345,0.11237320451463978,-0.03475079643365814,-0.508867120577647,-0.3632598446560345,2.456253468013834,0.11237320451463978,1.6877274353718734,-0.034750796433658186,-0.6703915603386355,1.6877274353718736,0.3871483253696958
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,-1,0,unknown,yes,0,0,0,0,2,0.8199603110172744,0.1799730518858775,-0.18678537458947125,-0.3632598446560345,-0.8440881122428191,0.46034408098517887,-0.508867120577647,-0.3632598446560345,1.3099370652612214,-0.8440881122428191,0.7537082868605486,0.4603440809851788,-0.6703915603386355,0.7537082868605486,0.22764179170999344
48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,yes,1,1,0,0,2,0.568131097539232,-0.13503944788956504,-0.18678537458947125,-0.3632598446560345,2.4603128826993657,-0.855120585507564,-0.508867120577647,-0.3632598446560345,1.095002739745107,2.4603128826993657,0.5785796965146753,-0.855120585507564,-0.6703915603386355,0.5785796965146753,-0.5375763881963129
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes,0,0,0,0,2,-0.5231288275322851,0.34647080029081123,-0.5541683439582252,0.07305850098591721,-0.43499923579836375,0.612441305913048,-0.7852217887079287,0.07305850098591722,0.1636206625086096,-0.43499923579836375,-0.35063598174316957,0.612441305913048,-0.6574269832508504,-0.3506359817431697,-0.18041142471791025
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes,1,0,0,0,2,1.6593910226107491,-0.4720656164485277,-0.5541683439582252,0.5093768466278689,-0.4666892191849061,-0.5920538411603484,-0.7852217887079287,0.5093768466278689,2.026384816981604,-0.4666892191849061,1.167145134587732,-0.5920538411603484,-0.39778346662433356,1.1671451345877322,0.005520362448150299
35,technician,single,tertiary,no,670,no,no,cellular,13,oct,301,2,-1,0,unknown,yes,0,0,0,0,2,-0.5231288275322851,-0.26619130557166365,-0.18678537458947125,-0.3632598446560345,-0.20452662935078333,0.0527688357874063,-0.508867120577647,-0.3632598446560345,0.1636206625086096,-0.20452662935078333,-0.1803108616507756,0.05276883578740625,-0.6703915603386355,-0.1803108616507757,-0.4031743928661233
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes,0,0,0,0,1,-0.4391857563729376,-0.29037533606623506,-0.18678537458947125,1.818331883553724,-0.4839746646684746,0.03067650144034148,-0.508867120577647,1.818331883553724,-0.6182269850118265,-0.4839746646684746,-0.8173606955788851,0.03067650144034143,0.6278260227939488,-0.8173606955788854,-0.021977612764934373
83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,unknown,yes,0,0,0,1,0,3.5061385881163933,0.13532561097282267,0.1805975947792827,-0.3632598446560345,1.817870492226735,0.41955823295982847,0.5197125856514906,-0.3632598446560345,1.895585025381497,1.817870492226735,1.8648369963621676,0.4195582329598284,0.24773641224205104,1.8648369963621678,1.1829999368951722
50,management,married,primary,no,313,no,no,telephone,14,oct,958,1,-1,0,unknown,yes,0,0,0,1,0,0.7360172398579269,-0.3768797528352788,-0.5541683439582252,-0.3632598446560345,1.688229651099971,-0.04834607910877492,-0.03299675060907285,-0.3632598446560345,-0.46869255529576553,1.688229651099971,-0.4022277376272264,-0.04834607910877497,-0.2456214668354127,-0.4022277376272265,-0.3335012149082132
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,-1,0,unknown,yes,0,0,0,1,0,2.0791063784074866,-0.4615238595662786,-0.18678537458947125,-0.3632598446560345,-0.23621661273732564,-0.12566924932350176,0.24335791752120894,-0.3632598446560345,0.6776238474568467,-0.23621661273732564,0.7021165309764918,-0.12566924932350182,0.0010574727033192475,0.7021165309764918,0.24916089225324747
58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,yes,0,0,0,0,0,1.4075618091327067,0.8276709967981801,0.9153635335167906,1.818331883553724,0.19880043193248245,1.0520221124084914,0.3201968838131982,1.818331883553724,0.10446564608054054,0.19880043193248245,0.2824649631912997,1.0520221124084914,1.3678628414101446,0.2824649631912997,1.3899044764190447
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes,0,0,0,0,2,-0.9428441833290224,-0.30773822975464526,-0.5541683439582252,0.07305850098591721,-0.3687383614446844,0.014815338319371874,-0.7852217887079287,0.07305850098591722,-0.19460321335158157,-0.3687383614446844,-0.6425169656529582,0.014815338319371823,-0.6574269832508504,-0.6425169656529585,-0.623076877687297
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,yes,0,0,0,1,0,1.0717895244953168,-0.06744818317396811,0.1805975947792827,0.9456951922698207,0.3255603654786517,0.23432250651136197,0.5197125856514906,0.9456951922698207,-0.18211345460761244,0.3255603654786517,0.17192728968539236,0.2343225065113619,1.0266669621216018,0.1719272896853923,0.7353424298463983
26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes,0,0,0,0,1,-1.2786164679664123,-0.23642634496296042,-0.18678537458947125,-0.3632598446560345,0.24489495322199853,0.07995940113763993,-0.508867120577647,-0.3632598446560345,-1.334674736732209,0.24489495322199853,-1.4011226633984628,0.07995940113763987,-0.6703915603386355,-1.401122663398463,-0.9353378028275978
43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,yes,1,0,0,1,0,0.14841574174249464,0.31887620139315925,0.1805975947792827,1.818331883553724,-0.5934491527310753,0.13047878601096352,0.5197125856514906,1.818331883553724,-0.9702059815000332,-0.5934491527310753,-0.47021087491614294,0.13047878601096347,1.5459539953746353,-0.47021087491614305,0.6648755568482208
40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes,0,0,0,0,2,-0.10341347173554775,-0.44943184431899297,-0.5541683439582252,0.07305850098591721,0.5704375098292059,-0.11462308214996939,-0.7852217887079287,0.07305850098591722,0.521844538368801,0.5704375098292059,-0.05875499783338051,-0.11462308214996944,-0.6574269832508504,-0.0587549978333806,-0.4294043455596534
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,yes,0,0,0,0,2,1.3236187379733593,-0.06527782146291683,-0.5541683439582252,0.5093768466278689,-0.7403754393414078,0.23630515190148316,-0.7852217887079287,0.5093768466278689,1.7398057162934513,-0.7403754393414078,0.9336403474599015,0.2363051519014831,-0.39778346662433356,0.9336403474599015,0.33352766699844943
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes,0,0,0,1,1,2.8345940188416137,0.6952789324240523,-0.5541683439582252,0.07305850098591721,-0.5358310011191803,0.9310807436110983,-0.03299675060907285,0.07305850098591722,2.1759192466976653,-0.5358310011191803,1.7526032126317854,0.9310807436110983,0.014022049791104173,1.7526032126317856,1.2778224959187192
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes,0,0,0,0,2,3.0024801611603085,-0.47392592648657167,-0.5541683439582252,0.07305850098591721,1.3684489096539532,-0.13699865155276578,-0.7852217887079287,0.07305850098591722,3.172701219734216,1.3684489096539532,2.101164283099056,-0.13699865155276583,-0.6574269832508504,2.1011642830990565,0.5255599336710117
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,154,2,119,5,failure,yes,0,0,0,0,2,-0.8589011121696749,1.4291712424323915,-0.18678537458947125,1.818331883553724,-0.6280200436982124,1.6014981205277956,-0.508867120577647,1.818331883553724,-0.12295843817954319,-0.6280200436982124,-0.4138156487786063,1.6014981205277956,0.6278260227939488,-0.41381564877860644,0.9787948439386079
22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,yes,0,0,0,0,1,-1.614388752603802,-0.4339292606686267,-0.5541683439582252,-0.3632598446560345,-0.3284056553163578,-0.10046132936338939,-0.7852217887079287,-0.3632598446560345,-1.621253837420362,-0.3284056553163578,-1.8049525706186877,-0.10046132936338945,-0.9170704998773672,-1.804952570618688,-1.339068105126308
50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes,0,0,0,0,2,0.7360172398579269,-0.32851169184613604,-0.5541683439582252,0.07305850098591721,-0.5819255224086963,-0.00416141041464534,-0.7852217887079287,0.07305850098591722,1.2382922900891833,-0.5819255224086963,0.5250069699861969,-0.004161410414645391,-0.6574269832508504,0.5250069699861969,-0.11047317699454402
27,management,married,tertiary,no,893,no,no,cellular,16,oct,154,2,-1,0,unknown,yes,0,0,0,0,2,-1.1946733968070649,-0.1970497824910301,-0.18678537458947125,-0.3632598446560345,-0.6280200436982124,0.11593025321555309,-0.508867120577647,-0.3632598446560345,-0.40953753886769634,-0.6280200436982124,-0.6473204359064375,0.11593025321555303,-0.6703915603386355,-0.6473204359064377,-0.5792008265446048
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes,0,0,0,1,3,2.666707876522919,-0.31300910819576977,-0.5541683439582252,0.07305850098591721,0.17863407886831917,0.01000034237193471,-0.03299675060907285,0.07305850098591722,3.7396145417385376,0.17863407886831917,3.026702880488005,0.010000342371934659,0.014022049791104173,3.0267028804880054,1.3671090671678583
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,yes,0,0,0,0,1,-0.35524268521359015,0.7715516439838542,-0.5541683439582252,-0.3632598446560345,-0.6222582285370228,1.0007565673210717,-0.7852217887079287,-0.3632598446560345,-0.5465822098397883,-0.6222582285370228,-0.9293096188893214,1.0007565673210717,-0.9170704998773672,-0.9293096188893216,-0.3722070356872046
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes,0,0,0,0,2,0.23235881290184213,-0.27456270074286143,-0.5541683439582252,0.9456951922698207,-0.13826575499710395,0.0451214892826531,-0.7852217887079287,0.9456951922698207,0.8084236390569541,-0.13826575499710395,0.17474978929445065,0.045121489282653054,-0.13813994999781662,0.1747497892944506,0.029639697462789088
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,-1,0,unknown,yes,0,0,0,0,1,-0.10341347173554775,0.250974885004555,-0.18678537458947125,-0.3632598446560345,0.993930924176635,0.5252049087477153,-0.508867120577647,-0.3632598446560345,-0.3316478843236735,0.993930924176635,-0.5838559084510542,0.5252049087477153,-0.6703915603386355,-0.5838559084510544,-0.33710410664182855
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes,0,0,0,0,2,1.6593910226107491,-0.47392592648657167,-0.18678537458947125,-0.3632598446560345,-0.679876380148918,-0.13699865155276578,-0.508867120577647,-0.3632598446560345,2.026384816981604,-0.679876380148918,1.3374702546801263,-0.13699865155276583,-0.6703915603386355,1.3374702546801265,0.1770082230174561
61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,131,1,-1,0,unknown,yes,0,0,0,0,1,1.6593910226107491,1.5355189662739042,-0.5541683439582252,-0.3632598446560345,-0.6942809180518917,1.6986477446437347,-0.7852217887079287,-0.3632598446560345,1.1728923942891298,-0.6942809180518917,0.4717191038776648,1.6986477446437347,-0.9170704998773672,0.4717191038776648,0.6191961236228335
47,blue-collar,married,secondary,no,820,no,no,cellular,19,oct,98,1,-1,0,unknown,yes,0,0,0,0,1,0.4841880263798845,-0.21968355462056485,-0.5541683439582252,-0.3632598446560345,-0.7893508682115187,0.09525409414714632,-0.7852217887079287,-0.3632598446560345,0.16986554188059427,-0.7893508682115187,-0.3455476510697438,0.09525409414714626,-0.9170704998773672,-0.3455476510697439,-0.5837395376075608
47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes,0,0,0,0,3,0.4841880263798845,0.07920625815849677,-0.18678537458947125,-0.3632598446560345,0.03746960741917614,0.3682926878724088,-0.508867120577647,-0.3632598446560345,1.876850387265543,0.03746960741917614,1.215629530442785,0.36829268787240876,-0.6703915603386355,1.2156295304427853,0.38630672613731654
76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success,yes,0,0,0,1,0,2.918537090000961,-0.036443015873235576,-0.18678537458947125,0.9456951922698207,-0.4004283448312267,0.262646012084522,0.24335791752120894,0.9456951922698207,1.394071599177229,-0.4004283448312267,1.2858784987960694,0.26264601208452193,0.7799880225828698,1.2858784987960696,1.1198690072654043
30,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,unknown,yes,0,0,0,0,2,-0.9428441833290224,1.8604531195855811,-0.5541683439582252,-0.3632598446560345,-0.12674212467472493,1.9954780830504515,-0.7852217887079287,-0.3632598446560345,-0.19460321335158157,-0.12674212467472493,-0.6425169656529582,1.9954780830504515,-0.9170704998773672,-0.6425169656529585,0.2755160316106558
39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes,0,0,0,0,2,-0.18735654289489523,-0.41005528184706264,-0.18678537458947125,0.5093768466278689,-0.6453054891817809,-0.07865223007205614,-0.508867120577647,0.5093768466278689,0.45019976319676275,-0.6453054891817809,0.053193925477055586,-0.0786522300720562,-0.15110452708560176,0.05319392547705551,-0.0961561801361422
72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,yes,0,0,0,1,0,2.582764805363571,-0.04357420435240406,-0.5541683439582252,-0.3632598446560345,0.4062257777353048,0.2561316058026952,-0.03299675060907285,-0.3632598446560345,1.107492498489076,0.4062257777353048,0.882048591575844,0.2561316058026951,-0.2456214668354127,0.882048591575844,0.4002384115512375
77,retired,married,unknown,no,1807,no,no,telephone,20,oct,373,1,-1,0,unknown,yes,0,0,0,1,3,3.0024801611603085,0.08633744663766525,-0.5541683439582252,-0.3632598446560345,0.002898716452039073,0.3748070941542356,-0.03299675060907285,-0.3632598446560345,4.026193642426691,0.002898716452039073,3.260207667615836,0.3748070941542355,-0.2456214668354127,3.2602076676158362,1.5265201721563333
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes,0,0,0,0,1,-0.4391857563729376,-0.3251011234430555,-0.5541683439582252,-0.3632598446560345,-0.45804649644312184,-0.0010458248015977327,-0.7852217887079287,-0.3632598446560345,-0.6182269850118265,-0.45804649644312184,-0.9876858156712792,-0.0010458248015977837,-0.9170704998773672,-0.9876858156712794,-0.9214020536750674
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes,1,0,0,0,1,1.995163307248139,-0.29688642119938885,-0.5541683439582252,0.5093768466278689,-0.06624306548223506,-0.4320260346719943,-0.7852217887079287,0.5093768466278689,1.4594714949772827,-0.06624306548223506,0.7052238910054957,-0.43202603467199435,-0.39778346662433356,0.7052238910054957,-0.11765216023774193
54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes,0,1,0,0,1,1.0717895244953168,0.7644204555046858,-0.18678537458947125,0.5093768466278689,0.6424601993440748,0.4232989111117799,-0.508867120577647,0.5093768466278689,0.6713789680848621,0.6424601993440748,0.23341084649635416,0.42329891111177986,-0.15110452708560176,0.2334108464963541,0.24658075909200136
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,unknown,yes,1,0,0,0,1,0.40024495522053705,0.05099155591483017,-0.5541683439582252,-0.3632598446560345,0.15846772580415588,-0.11423630214113895,-0.7852217887079287,-0.3632598446560345,0.09822076670855606,0.15846772580415588,-0.40392384785170166,-0.114236302141139,-0.9170704998773672,-0.40392384785170177,-0.7192460100045605
28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes,0,0,0,0,2,-1.1107303256477175,-0.4491217926459856,-0.18678537458947125,0.5093768466278689,0.87581371337225,-0.11433984709423775,-0.508867120577647,0.5093768466278689,-0.3378927636956582,0.87581371337225,-0.5889442391244798,-0.1143398470942378,-0.15110452708560176,-0.58894423912448,-0.40217129573420635
